
{'data': '240.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '241.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '241.79s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '243.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '244.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '245.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '246.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '246.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '247.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '247.79s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '248.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '249.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '249.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '250.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '250.79s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '251.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '252.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '252.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '253.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '253.79s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '254.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '255.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '257.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '258.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '258.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '259.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '259.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '263.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '264.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '264.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '266.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '267.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '267.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '268.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '269.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '270.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '270.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '271.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '271.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '272.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '273.0s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '273.59s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '274.19s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '274.80s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '275.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '278.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '279.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '279.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '280.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '280.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '282.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '282.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '286.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '287.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '288.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '288.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '289.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '289.80s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '290.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '291.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '292.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '292.80s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '293.39s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '294.0s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '294.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '295.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '295.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '296.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '297.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '297.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '298.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '298.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '299.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '300.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '300.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '304.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '308.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '310.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '312.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '313.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '313.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '314.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '315.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '315.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '316.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '316.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '317.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '318.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '318.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '319.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '319.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '320.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '321.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '321.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '322.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '322.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '323.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '324.0s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '324.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '325.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '325.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '328.80s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '329.39s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '330.0s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '330.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '331.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '331.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '332.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '341.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '345.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '345.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '346.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '346.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '347.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '349.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '350.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '351.0s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '351.59s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '352.19s: RED  - (-2.0, -10.0)m/s2', 'type': 'chat_data'}
{'data': '352.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '354.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '354.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '355.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '355.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '356.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '357.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '357.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '363.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '364.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '364.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '365.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '366.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '366.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '367.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '367.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '368.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '369.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '369.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '370.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '370.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '371.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '372.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '372.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '373.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '373.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '374.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '375.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '375.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '376.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '376.80s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '377.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '378.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '378.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '379.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '381.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '381.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '382.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '382.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '383.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '384.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '384.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '385.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '385.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '386.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '387.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '387.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '388.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '392.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '393.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '393.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '396.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '397.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '401.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '405.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '406.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '406.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '407.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '408.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '408.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '409.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '411.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '412.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '412.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '413.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '414.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '414.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '415.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '415.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '416.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '417.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '417.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '418.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '418.80s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '419.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '420.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '420.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '421.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '421.80s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '422.39s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '423.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '423.59s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '424.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '424.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '425.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '426.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '426.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '427.19s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '427.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '428.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '429.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '429.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '431.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '432.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '432.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '433.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '433.80s: YELLOW - (-1.0, -2.0)m/s2', 'type': 'chat_data'}
{'data': '434.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '435.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '435.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '436.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '436.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '437.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '438.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '438.59s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '439.19s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '439.80s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '440.39s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': '441.0s: GREEN - (0.0, -1.0)m/s2', 'type': 'chat_data'}
{'data': [['GREEN - (0.0, -1.0)m/s2', 91.14], ['YELLOW - (-1.0, -2.0)m/s2', 6.87], ['RED  - (-2.0, -10.0)m/s2', 1.99]], 'type': 'chart_data'}
